year,state,gender,false,true,total,%
1989,IL,F,72057,5229,77286,6.765779054421241
1989,IL,M,57560,29287,86847,33.72252351837139
1989,IN,F,31525,2788,34313,8.125200361379068
1989,IN,M,25471,14177,39648,35.75716303470541
1989,KS,F,13018,1114,14132,7.882819133880554
1989,KS,M,11062,5998,17060,35.158264947245016
1989,KY,F,19445,1838,21283,8.636000563830287
1989,KY,M,15449,9024,24473,36.873288930658276
1989,LA,F,23997,1756,25753,6.818623073040034
1989,LA,M,22735,9188,31923,28.781756100617113
1989,MA,F,35616,2867,38483,7.45004287607515
1989,MA,M,26331,17457,43788,39.86708687311592
1989,MD,F,25629,2079,27708,7.503248159376354
1989,MD,M,20875,11226,32101,34.97087318152082
1989,ME,F,5780,516,6296,8.195679796696314
1989,ME,M,4420,3216,7636,42.11629125196438
1989,MI,F,56215,4218,60433,6.979630334419936
1989,MI,M,45496,23988,69484,34.523055667491796
1989,MN,F,25979,2312,28291,8.172210243540349
1989,MN,M,18756,12823,31579,40.60609898983502
1989,MO,F,29986,2541,32527,7.811971592830572
1989,MO,M,24427,13332,37759,35.3081384570566
1989,MS,F,12701,998,13699,7.285203299510913
1989,MS,M,12124,5044,17168,29.380242311276795
1989,MT,F,3314,273,3587,7.610816838583774
1989,MT,M,2857,1757,4614,38.079757260511485
1989,NC,F,37456,3229,40685,7.936585965343493
1989,NC,M,30627,15643,46270,33.80808299113897
1989,ND,F,3472,276,3748,7.363927427961579
1989,ND,M,2796,1842,4638,39.715394566623544
1989,NE,F,8436,683,9119,7.489856343897356
1989,NE,M,6694,4308,11002,39.15651699690965
1989,NH,F,6289,601,6890,8.72278664731495
1989,NH,M,4838,3160,7998,39.509877469367346
1989,NJ,F,45259,2734,47993,5.696664096847457
1989,NJ,M,35070,20027,55097,36.34862152204294
1989,NM,F,8469,677,9146,7.402143013339164
1989,NM,M,7550,4072,11622,35.03699879538806
1989,NV,F,5707,432,6139,7.0369767063039586
1989,NV,M,5133,2849,7982,35.69280881984465
1989,NY,F,111360,7343,118703,6.186027311862379
1989,NY,M,87611,47263,134874,35.0423358097187
1989,OH,F,64438,5401,69839,7.733501338793511
1989,OH,M,49987,28148,78135,36.024828821910795
1989,OK,F,15821,1402,17223,8.14027753585322
1989,OK,M,13849,6708,20557,32.63122050882911
1989,OR,F,14779,1286,16065,8.004979769685653
1989,OR,M,12441,7035,19476,36.12138016019716
1989,PA,F,66795,5030,71825,7.003132613992342
1989,PA,M,51068,30395,81463,37.31141745332236
1989,RI,F,5004,345,5349,6.449803701626472
1989,RI,M,3827,2724,6551,41.581437948404826
1989,SC,F,18263,1533,19796,7.743988684582743
1989,SC,M,16065,7524,23589,31.896222815719188
1989,SD,F,3378,292,3670,7.956403269754768
1989,SD,M,2863,1822,4685,38.890074706510134
1989,TN,F,27199,2576,29775,8.651553316540722
1989,TN,M,22766,11899,34665,34.325688735035335
1989,TX,F,123581,9782,133363,7.334867991871809
1989,TX,M,102012,46084,148096,31.11765341400173
1989,UT,F,12552,895,13447,6.6557596489923405
1989,UT,M,11251,5301,16552,32.026341227646206
1989,VA,F,34075,3018,37093,8.136306041571185
1989,VA,M,27182,14684,41866,35.07380690775331
1989,VT,F,2474,269,2743,9.80678089682829
1989,VT,M,2026,1409,3435,41.01892285298399
1989,WA,F,27149,2342,29491,7.941405852633007
1989,WA,M,22294,11749,34043,34.51223452692184
1989,WI,F,27030,2253,29283,7.693883823378752
1989,WI,M,20511,12620,33131,38.09121366695844
1989,WV,F,8070,725,8795,8.24332006822058
1989,WV,M,6377,3889,10266,37.88233002142996
1989,WY,F,1659,147,1806,8.13953488372093
1989,WY,M,1440,987,2427,40.66749072929542
1990,AK,F,3059,359,3418,10.503218256290229
1990,AK,M,2698,1719,4417,38.91781752320579
1990,AL,F,20446,2027,22473,9.019712543941619
1990,AL,M,18239,8877,27116,32.737129370113585
1990,AR,F,11494,1133,12627,8.972835986378396
1990,AR,M,10569,4916,15485,31.74685179205683
1990,AZ,F,24410,1828,26238,6.966994435551491
1990,AZ,M,20564,10197,30761,33.14911738890153
1990,CA,F,245558,16674,262232,6.358491717258001
1990,CA,M,203809,86444,290253,29.78229337853528
1990,CO,F,19054,1696,20750,8.173493975903614
1990,CO,M,15904,8536,24440,34.92635024549918
1990,CT,F,17636,1439,19075,7.5439056356487555
1990,CT,M,13939,8626,22565,38.22734323066696
1990,DC,F,4216,431,4647,9.274800946847428
1990,DC,M,6593,2698,9291,29.038854805725972
1990,DE,F,3399,308,3707,8.30860534124629
1990,DE,M,2928,1991,4919,40.475706444399265
1990,FL,F,74028,5064,79092,6.402670307995752
1990,FL,M,62871,28803,91674,31.41894103017213
1990,GA,F,39102,3539,42641,8.299523932365565
1990,GA,M,34504,15665,50169,31.224461320735912
1990,HI,F,5052,399,5451,7.3197578425976895
1990,HI,M,4805,2421,7226,33.50401328535843
1990,IA,F,14660,1315,15975,8.231611893583725
1990,IA,M,11864,6671,18535,35.991367682762345
1990,ID,F,4899,457,5356,8.532486930545183
1990,ID,M,4410,2417,6827,35.40354474879157
1990,IL,F,72923,5554,78477,7.077232819807078
1990,IL,M,59681,29549,89230,33.115544099518104
1990,IN,F,32283,2881,35164,8.193038334660448
1990,IN,M,26358,14196,40554,35.005178280810775
1990,KS,F,12729,1224,13953,8.772307030746077
1990,KS,M,11081,5829,16910,34.47072738024837
1990,KY,F,19370,1865,21235,8.782670120084765
1990,KY,M,15755,9053,24808,36.49226056110932
1990,LA,F,23532,1852,25384,7.295934446895683
1990,LA,M,22358,8900,31258,28.472710985987586
1990,MA,F,35920,2812,38732,7.260146648765878
1990,MA,M,26881,17162,44043,38.96646459142202
1990,MD,F,26061,2295,28356,8.093525179856115
1990,MD,M,21840,11360,33200,34.21686746987952
1990,ME,F,5750,580,6330,9.162717219589258
1990,ME,M,4488,3050,7538,40.46166091801539
1990,MI,F,58089,4365,62454,6.989144009991353
1990,MI,M,46749,24306,71055,34.20730420097108
1990,MN,F,25492,2434,27926,8.715892000286471
1990,MN,M,19334,12425,31759,39.12276834912938
1990,MO,F,30125,2713,32838,8.26176990072477
1990,MO,M,24965,13015,37980,34.26803580832017
1990,MS,F,12694,1082,13776,7.85423925667828
1990,MS,M,12031,5121,17152,29.85657649253731
1990,MT,F,2996,323,3319,9.731846941849955
1990,MT,M,2995,1694,4689,36.12710599274899
1990,NC,F,37411,3436,40847,8.411878473327295
1990,NC,M,31696,15843,47539,33.3263215465197
1990,ND,F,3293,261,3554,7.343837929093978
1990,ND,M,2677,1630,4307,37.845368005572325
1990,NE,F,8448,736,9184,8.013937282229964
1990,NE,M,6916,4011,10927,36.70723894939141
1990,NH,F,6016,615,6631,9.274619212788417
1990,NH,M,4705,3135,7840,39.98724489795919
1990,NJ,F,45102,2845,47947,5.933635055373641
1990,NJ,M,35263,19490,54753,35.596223038007054
1990,NM,F,8632,648,9280,6.982758620689655
1990,NM,M,7375,4035,11410,35.363716038562664
1990,NV,F,6431,461,6892,6.688914683691236
1990,NV,M,5730,2886,8616,33.4958217270195
1990,NY,F,114279,7687,121966,6.302576127773314
1990,NY,M,91065,47714,138779,34.38128247069081
1990,OH,F,65260,5603,70863,7.906806090625573
1990,OH,M,51789,28069,79858,35.14863883393022
1990,OK,F,15968,1479,17447,8.47710208058692
1990,OK,M,14100,6440,20540,31.353456669912365
1990,OR,F,15370,1410,16780,8.402860548271752
1990,OR,M,13159,7079,20238,34.978752841189845
1990,PA,F,67368,5198,72566,7.163134250199818
1990,PA,M,52028,30240,82268,36.75791316186123
1990,RI,F,5108,411,5519,7.447001268345716
1990,RI,M,3903,2758,6661,41.405194415252964
1990,SC,F,18415,1616,20031,8.067495382157656
1990,SC,M,16574,7709,24283,31.74648931351151
1990,SD,F,3371,298,3669,8.122104115562824
1990,SD,M,2835,1736,4571,37.97856049004594
1990,TN,F,27346,2833,30179,9.387322310215714
1990,TN,M,23472,12153,35625,34.113684210526316
1990,TX,F,127151,10396,137547,7.558143761768704
1990,TX,M,106145,47062,153207,30.71791758862193
1990,UT,F,12632,917,13549,6.7680271606760645
1990,UT,M,11365,5278,16643,31.713032506158743
1990,VA,F,34699,3075,37774,8.140519934346376
1990,VA,M,28411,14921,43332,34.43413643496723
1990,VT,F,2379,286,2665,10.731707317073171
1990,VT,M,1977,1382,3359,41.143197380172666
1990,WA,F,28363,2537,30900,8.210355987055017
1990,WA,M,23712,12136,35848,33.85405043517072
1990,WI,F,27052,2270,29322,7.741627446968147
1990,WI,M,20844,12481,33325,37.45236309077269
1990,WV,F,8046,738,8784,8.401639344262295
1990,WV,M,6655,3868,10523,36.75757863727074
1990,WY,F,1538,147,1685,8.724035608308606
1990,WY,M,1460,942,2402,39.217318900915906
1991,AK,F,3011,334,3345,9.985052316890881
1991,AK,M,2801,1598,4399,36.326437826778815
1991,AL,F,20048,2014,22062,9.12881878342852
1991,AL,M,17921,8479,26400,32.11742424242424
1991,AR,F,10920,1119,12039,9.294791926239721
1991,AR,M,10230,4741,14971,31.667891256429098
1991,AZ,F,23891,1902,25793,7.3740937463652925
1991,AZ,M,20773,9635,30408,31.685740594580373
1991,CA,F,244254,17124,261378,6.551431260473338
1991,CA,M,203617,84307,287924,29.280990817021156
1991,CO,F,18942,1874,20816,9.002690238278248
1991,CO,M,15910,8352,24262,34.42420245651636
1991,CT,F,17040,1493,18533,8.055900285976367
1991,CT,M,13503,8081,21584,37.43977020014826
1991,DC,F,5319,521,5840,8.92123287671233
1991,DC,M,5418,2493,7911,31.513083048919228
1991,DE,F,3405,328,3733,8.786498794535227
1991,DE,M,2880,1803,4683,38.50096092248559
1991,FL,F,71209,5120,76329,6.707804373174023
1991,FL,M,61439,27592,89031,30.991452415450798
1991,GA,F,38302,3550,41852,8.482270859218199
1991,GA,M,33634,15008,48642,30.853994490358126
1991,HI,F,4651,394,5045,7.809712586719525
1991,HI,M,4560,2415,6975,34.623655913978496
1991,IA,F,14136,1364,15500,8.799999999999999
1991,IA,M,11676,6284,17960,34.98886414253898
1991,ID,F,4984,431,5415,7.959372114496769
1991,ID,M,4573,2335,6908,33.80138969310944
1991,IL,F,71608,5905,77513,7.618076967734444
1991,IL,M,58882,28635,87517,32.71935738199436
1991,IN,F,31806,3011,34817,8.648074216618319
1991,IN,M,26257,13720,39977,34.319733846962
1991,KS,F,12175,1189,13364,8.897036815324753
1991,KS,M,10689,5397,16086,33.5509138381201
1991,KY,F,19491,1974,21465,9.196366177498252
1991,KY,M,15984,8791,24775,35.48335015136226
1991,LA,F,23161,1887,25048,7.533535611625679
1991,LA,M,22289,8704,30993,28.08376084922402
1991,MA,F,33394,2907,36301,8.00804385554117
1991,MA,M,25601,15959,41560,38.39990375360924
1991,MD,F,25181,2425,27606,8.784322248786495
1991,MD,M,21620,11091,32711,33.906025496010514
1991,ME,F,5481,526,6007,8.756450807391376
1991,ME,M,4549,2816,7365,38.23489477257298
1991,MI,F,55797,4588,60385,7.597913389086694
1991,MI,M,45773,22957,68730,33.401716863087444
1991,MN,F,24956,2512,27468,9.145187126838502
1991,MN,M,19114,11862,30976,38.2941632231405
1991,MO,F,29618,2853,32471,8.786301622986665
1991,MO,M,24725,12544,37269,33.6579999463361
1991,MS,F,12361,1097,13458,8.151285480754941
1991,MS,M,11791,4964,16755,29.62697702178454
1991,MT,F,3113,353,3466,10.184650894402768
1991,MT,M,2851,1563,4414,35.4100589034889
1991,NC,F,36311,3544,39855,8.892234349516999
1991,NC,M,30805,15273,46078,33.1459698771648
1991,ND,F,3127,246,3373,7.293210791580195
1991,ND,M,2680,1558,4238,36.7626238791883
1991,NE,F,8075,806,8881,9.075554554667267
1991,NE,M,6800,3799,10599,35.84300405698651
1991,NH,F,5479,583,6062,9.617288023754536
1991,NH,M,4361,2801,7162,39.10918737782742
1991,NJ,F,43745,2928,46673,6.27343431962805
1991,NJ,M,35079,18355,53434,34.350787887861664
1991,NM,F,8656,721,9377,7.689026341047243
1991,NM,M,7457,4031,11488,35.08878830083565
1991,NV,F,6552,557,7109,7.835138556759038
1991,NV,M,6134,3046,9180,33.18082788671024
1991,NY,F,111094,7864,118958,6.610736562484239
1991,NY,M,89143,45295,134438,33.69211086151237
1991,OH,F,64239,5917,70156,8.434061234962083
1991,OH,M,52380,27312,79692,34.27194699593435
1991,OK,F,15556,1502,17058,8.80525266737015
1991,OK,M,14209,6471,20680,31.29110251450677
1991,OR,F,15313,1539,16852,9.132447187277474
1991,OR,M,12885,6805,19690,34.56069070594211
1991,PA,F,65495,5502,70997,7.749623223516487
1991,PA,M,51585,28694,80279,35.74284682170929
1991,RI,F,4882,383,5265,7.274453941120608
1991,RI,M,3924,2621,6545,40.04583651642476
1991,SC,F,17641,1630,19271,8.458305225468319
1991,SC,M,16076,7174,23250,30.855913978494627
1991,SD,F,3290,287,3577,8.023483365949119
1991,SD,M,2872,1678,4550,36.87912087912088
1991,TN,F,27580,2831,30411,9.309131564236624
1991,TN,M,23599,11767,35366,33.27206921902392
1991,TX,F,125939,10436,136375,7.652428964252979
1991,TX,M,107172,46096,153268,30.075423441292376
1991,UT,F,12299,989,13288,7.442805538832029
1991,UT,M,11526,5016,16542,30.322814653608994
1991,VA,F,33743,3145,36888,8.525807850791585
1991,VA,M,27776,14332,42108,34.03628764130332
1991,VT,F,2235,263,2498,10.528422738190553
1991,VT,M,1949,1209,3158,38.283723875870805
1991,WA,F,28354,2587,30941,8.361074302705148
1991,WA,M,24135,11881,36016,32.98811639271435
1991,WI,F,26070,2372,28442,8.33977919977498
1991,WI,M,20987,11802,32789,35.99377840129311
1991,WV,F,8056,709,8765,8.088990302338846
1991,WV,M,6561,3775,10336,36.522832817337466
1991,WY,F,1537,158,1695,9.321533923303834
1991,WY,M,1477,873,2350,37.148936170212764
1992,AK,F,2936,303,3239,9.354739117011423
1992,AK,M,2701,1600,4301,37.2006510113927
1992,AL,F,19347,2030,21377,9.496187491228891
1992,AL,M,18306,8061,26367,30.572306291955854
1992,AR,F,10727,1129,11856,9.522604588394062
1992,AR,M,9950,4382,14332,30.574937203460788
1992,AZ,F,24320,1861,26181,7.1082082426186926
1992,AZ,M,21439,9796,31235,31.362253881863296
1992,CA,F,240210,16458,256668,6.4121744822104825
1992,CA,M,202388,81990,284378,28.831344196808473
1992,CO,F,19293,1832,21125,8.672189349112426
1992,CO,M,16591,8099,24690,32.80275415147833
1992,CT,F,16412,1445,17857,8.092064736517893
1992,CT,M,13363,7571,20934,36.16604566733543
1992,DC,F,4836,431,5267,8.183026390734764
1992,DC,M,5199,2296,7495,30.633755837224818
1992,DE,F,3281,287,3568,8.04372197309417
1992,DE,M,2742,1665,4407,37.78080326752893
1992,FL,F,70079,4957,75036,6.606162375393144
1992,FL,M,61660,25826,87486,29.520151795715886
1992,GA,F,37769,3514,41283,8.511978296150959
1992,GA,M,34376,14392,48768,29.511154855643046
1992,HI,F,4440,358,4798,7.461442267611505
1992,HI,M,4576,2287,6863,33.323619408421976
1992,IA,F,13979,1294,15273,8.472467753552019
1992,IA,M,11719,5851,17570,33.30108138873079
1992,ID,F,5027,416,5443,7.6428440198419985
1992,ID,M,4882,2283,7165,31.86322400558269
1992,IL,F,69616,5637,75253,7.49073126652758
1992,IL,M,59280,26965,86245,31.265580613368893
1992,IN,F,30354,2875,33229,8.652081013572483
1992,IN,M,26285,12947,39232,33.00112153344209
1992,KS,F,12148,1184,13332,8.88088808880888
1992,KS,M,10847,5129,15976,32.10440660991487
1992,KY,F,19019,1950,20969,9.299442033477991
1992,KY,M,16083,8216,24299,33.812091032552786
1992,LA,F,21936,1757,23693,7.4156923985987415
1992,LA,M,22561,7944,30505,26.04163251925914
1992,MA,F,33009,2867,35876,7.991414873453005
1992,MA,M,25594,15337,40931,37.470376975886246
1992,MD,F,24532,2335,26867,8.690959169241076
1992,MD,M,21556,10335,31891,32.40726223699477
1992,ME,F,5138,577,5715,10.096237970253718
1992,ME,M,4446,2513,6959,36.11151027446472
1992,MI,F,52654,4403,57057,7.716844558949822
1992,MI,M,45025,20910,65935,31.7130507317813
1992,MN,F,24002,2368,26370,8.979901403109594
1992,MN,M,19321,11035,30356,36.35195677954935
1992,MO,F,28231,2679,30910,8.667098026528631
1992,MO,M,24721,11580,36301,31.89994765984408
1992,MS,F,11770,1111,12881,8.625106746370625
1992,MS,M,11728,4663,16391,28.44853883228601
1992,MT,F,3049,304,3353,9.066507605129734
1992,MT,M,2907,1491,4398,33.90177353342428
1992,NC,F,36369,3472,39841,8.71464069676966
1992,NC,M,31661,14785,46446,31.832665891573008
1992,ND,F,3098,226,3324,6.799037304452467
1992,ND,M,2735,1417,4152,34.128131021194605
1992,NE,F,7734,764,8498,8.990350670746059
1992,NE,M,6770,3566,10336,34.500773993808046
1992,NH,F,5268,584,5852,9.979494190020507
1992,NH,M,4198,2606,6804,38.30099941211053
1992,NJ,F,42697,2842,45539,6.2408045850809195
1992,NJ,M,34828,17863,52691,33.90142529084663
1992,NM,F,8601,666,9267,7.186791842020071
1992,NM,M,7778,3820,11598,32.93671322641835
1992,NV,F,6753,515,7268,7.085855806274079
1992,NV,M,6243,2805,9048,31.00132625994695
1992,NY,F,108222,7821,116043,6.739743026291977
1992,NY,M,88696,43364,132060,32.8365894290474
1992,OH,F,62340,5557,67897,8.184455866974977
1992,OH,M,51572,25474,77046,33.06336474314046
1992,OK,F,15802,1392,17194,8.09584738862394
1992,OK,M,14463,5876,20339,28.890309258075618
1992,OR,F,14748,1502,16250,9.243076923076924
1992,OR,M,13067,6387,19454,32.831294335355196
1992,PA,F,63184,5253,68437,7.675672516328887
1992,PA,M,51049,26851,77900,34.46854942233633
1992,RI,F,4796,432,5228,8.26319816373374
1992,RI,M,3933,2483,6416,38.7001246882793
1992,SC,F,17228,1652,18880,8.75
1992,SC,M,15719,6853,22572,30.360623781676416
1992,SD,F,3371,299,3670,8.147138964577657
1992,SD,M,3012,1470,4482,32.79785809906292
1992,TN,F,26898,2845,29743,9.565275863228322
1992,TN,M,23903,11281,35184,32.062869486130054
1992,TX,F,127085,10452,137537,7.599409613413117
1992,TX,M,108356,44932,153288,29.312144460101248
1992,UT,F,12747,1061,13808,7.683951332560834
1992,UT,M,11689,4992,16681,29.926263413464422
1992,VA,F,33332,3161,36493,8.661935165648206
1992,VA,M,28244,13830,42074,32.87065646242335
1992,VT,F,2142,240,2382,10.075566750629724
1992,VT,M,1872,1147,3019,37.99271281881418
1992,WA,F,28170,2605,30775,8.464662875710804
1992,WA,M,24812,11510,36322,31.688783657287594
1992,WI,F,25392,2265,27657,8.18960841739885
1992,WI,M,20949,10954,31903,34.33532896592797
1992,WV,F,7632,730,8362,8.729968906960057
1992,WV,M,6784,3494,10278,33.99494064993189
1992,WY,F,1475,122,1597,7.639323731997496
1992,WY,M,1418,867,2285,37.943107221006564
1993,AK,F,2700,323,3023,10.684750248097915
1993,AK,M,2514,1448,3962,36.547198384654216
1993,AL,F,19298,2046,21344,9.585832083958021
1993,AL,M,17886,8042,25928,31.01666152422092
1993,AR,F,10485,1105,11590,9.534081104400345
1993,AR,M,9974,4302,14276,30.13449145418885
1993,AZ,F,24429,1843,26272,7.015073081607795
1993,AZ,M,21251,9513,30764,30.922506826160443
1993,CA,F,233448,16015,249463,6.419789708293415
1993,CA,M,196654,78853,275507,28.62105137074557
1993,CO,F,18485,1778,20263,8.7746138281597
1993,CO,M,16422,7931,24353,32.5668295487209
1993,CT,F,16334,1404,17738,7.915210283008231
1993,CT,M,12958,7393,20351,36.32745319640313
1993,DC,F,4540,489,5029,9.723603102008353
1993,DC,M,4765,2112,6877,30.711065871746403
1993,DE,F,3029,308,3337,9.229847168115073
1993,DE,M,2601,1627,4228,38.48155156102176
1993,FL,F,69375,5070,74445,6.8103969373362885
1993,FL,M,61909,25909,87818,29.503063153339866
1993,GA,F,36841,3617,40458,8.940135449107716
1993,GA,M,33852,14284,48136,29.67425627389064
1993,HI,F,4410,321,4731,6.7850348763474955
1993,HI,M,4342,2197,6539,33.59840954274354
1993,IA,F,13566,1314,14880,8.830645161290322
1993,IA,M,11882,5667,17549,32.292438315573534
1993,ID,F,5053,466,5519,8.443558615691249
1993,ID,M,4886,2208,7094,31.12489427685368
1993,IL,F,69600,5564,75164,7.402479910595498
1993,IL,M,59330,26282,85612,30.698967434471804
1993,IN,F,30269,2874,33143,8.671514346920919
1993,IN,M,26093,12622,38715,32.60235051013819
1993,KS,F,11762,1148,12910,8.892331525948876
1993,KS,M,10784,4925,15709,31.35145458017697
1993,KY,F,18045,1906,19951,9.55340584431858
1993,KY,M,15915,8017,23932,33.49908072873141
1993,LA,F,21264,1841,23105,7.967972300367886
1993,LA,M,21717,7527,29244,25.738613048830526
1993,MA,F,31388,2864,34252,8.36155552960411
1993,MA,M,25108,14433,39541,36.50135302597304
1993,MD,F,23343,2337,25680,9.100467289719626
1993,MD,M,20757,9686,30443,31.816838025161776
1993,ME,F,4766,495,5261,9.408857631628969
1993,ME,M,4239,2403,6642,36.17886178861789
1993,MI,F,51074,4309,55383,7.780365816225196
1993,MI,M,43716,20067,63783,31.461361177743285
1993,MN,F,23445,2433,25878,9.40180848597264
1993,MN,M,19084,10720,29804,35.968326399141056
1993,MO,F,27783,2725,30508,8.932083387963813
1993,MO,M,24221,11485,35706,32.16546238727385
1993,MS,F,11324,1081,12405,8.71422813381701
1993,MS,M,11429,4411,15840,27.84722222222222
1993,MT,F,2918,316,3234,9.771181199752627
1993,MT,M,2994,1444,4438,32.53717890941866
1993,NC,F,34831,3546,38377,9.23990932068687
1993,NC,M,30600,14288,44888,31.830333273926215
1993,ND,F,2948,261,3209,8.133374883141165
1993,ND,M,2753,1357,4110,33.017031630170315
1993,NE,F,7738,753,8491,8.868213402426099
1993,NE,M,6629,3281,9910,33.1079717457114
1993,NH,F,4938,546,5484,9.956236323851202
1993,NH,M,4287,2453,6740,36.394658753709194
1993,NJ,F,41648,2834,44482,6.371116406636393
1993,NJ,M,33882,17123,51005,33.571218507989414
1993,NM,F,8583,673,9256,7.27095937770095
1993,NM,M,7571,3871,11442,33.831497989861916
1993,NV,F,6524,501,7025,7.131672597864769
1993,NV,M,6317,2819,9136,30.85595446584939
